idx	gene_symbol
6442	MTUS2
6443	MTX1
6444	MTX2
6445	MUC1
6446	MUC20
6447	MUC4
6448	MUL1
6449	MUS81
6450	MUSK
6451	MUTYH
6452	MVB12A
6453	MVB12B
6454	MVD
6455	MVK
6456	MVP
6457	MX1
6458	MX2
6459	MXD1
6460	MXD3
6461	MXI1
6462	MXRA5
6463	MXRA7
6464	MXRA8
6465	MYADM
6466	MYB
6467	MYBBP1A
6468	MYBL1
6469	MYBL2
6470	MYBPC1
6471	MYBPC3
6472	MYBPH
6473	MYC
6474	MYCBP2
6475	MYCBPAP
6476	MYCL
6477	MYCN
6478	MYCT1
6479	MYD88
6480	MYDGF
6481	MYEF2
6482	MYEOV
6483	MYF6
6484	MYH10
6485	MYH14
6486	MYH3
6487	MYH4
6488	MYH6
6489	MYH7B
6490	MYH9
6491	MYL1
6492	MYL12A
6493	MYL12B
6494	MYL2
6495	MYL3
6496	MYL4
6497	MYL5
6498	MYL6
6499	MYL6B
6500	MYL9
6501	MYLIP
6502	MYLK
6503	MYLK3
6504	MYNN
6505	MYO10
6506	MYO16
6507	MYO19
6508	MYO1A
6509	MYO1B
6510	MYO1C
6511	MYO1D
6512	MYO1E
6513	MYO1F
6514	MYO3B
6515	MYO5A
6516	MYO5B
6517	MYO5C
6518	MYO6
6519	MYO7A
6520	MYO7B
6521	MYO9A
6522	MYO9B
6523	MYOF
6524	MYOG
6525	MYOM1
6526	MYOM2
6527	MYOM3
6528	MYOT
6529	MYOZ1
6530	MYOZ2
6531	MYOZ3
6532	MYRF
6533	MYRIP
6534	MZB1
6535	MZF1
6536	N4BP1
6537	N4BP2
6538	N4BP2L1
6539	N4BP2L2
6540	N4BP3
6541	N6AMT1
6542	NAA10
6543	NAA15
6544	NAA16
6545	NAA20
6546	NAA25
6547	NAA35
6548	NAA38
6549	NAA40
6550	NAA50
6551	NAA60
6552	NAAA
6553	NAALAD2
6554	NAALADL1
6555	NAB1
6556	NAB2
6557	NABP1
6558	NABP2
6559	NACA
6560	NACA2
6561	NACC1
6562	NACC2
6563	NADK
6564	NADK2
6565	NADSYN1
6566	NAE1
6567	NAF1
6568	NAGA
6569	NAGK
6570	NAGLU
6571	NAGPA
6572	NAIF1
6573	NAMPT
6574	NANOS1
6575	NANP
6576	NANS
6577	NAP1L1
6578	NAP1L2
6579	NAP1L3
6580	NAP1L4
6581	NAP1L5
6582	NAPA
6583	NAPB
6584	NAPEPLD
6585	NAPG
6586	NAPSA
6587	NAPSB
6588	NARF
6589	NARS2
6590	NASP
6591	NAT1
6592	NAT10
6593	NAT14
6594	NAT9
6595	NAV1
6596	NAV2
6597	NAV3
6598	NAXD
6599	NBAS
6600	NBEA
6601	NBEAL1
6602	NBEAL2
6603	NBL1
6604	NBN
6605	NBPF1
6606	NBPF3
6607	NBR1
6608	NCALD
6609	NCAM1
6610	NCAM2
6611	NCAN
6612	NCAPD2
6613	NCAPD3
6614	NCAPG
6615	NCAPG2
6616	NCAPH
6617	NCAPH2
6618	NCBP1
6619	NCBP2
6620	NCDN
6621	NCEH1
6622	NCF2
6623	NCF4
6624	NCK1
6625	NCK2
6626	NCKAP1
6627	NCKAP1L
6628	NCKAP5
6629	NCKAP5L
6630	NCKIPSD
6631	NCL
6632	NCLN
6633	NCOA1
6634	NCOA2
6635	NCOA3
6636	NCOA4
6637	NCOA5
6638	NCOA6
6639	NCOA7
6640	NCOR1
6641	NCOR2
6642	NCR1
6643	NCR3
6644	NCS1
6645	NCSTN
6646	NDC1
6647	NDC80
6648	NDE1
6649	NDEL1
6650	NDFIP1
6651	NDFIP2
6652	NDN
6653	NDNF
6654	NDOR1
6655	NDRG1
6656	NDRG2
6657	NDRG3
6658	NDRG4
6659	NDST1
6660	NDST2
6661	NDUFA1
6662	NDUFA10
6663	NDUFA11
6664	NDUFA12
6665	NDUFA13
6666	NDUFA3
6667	NDUFA4
6668	NDUFA4L2
6669	NDUFA5
6670	NDUFA7
6671	NDUFA8
6672	NDUFA9
6673	NDUFAB1
6674	NDUFAF1
6675	NDUFAF2
6676	NDUFAF3
6677	NDUFAF4
6678	NDUFAF5
6679	NDUFAF7
6680	NDUFB1
6681	NDUFB10
6682	NDUFB11
6683	NDUFB2
6684	NDUFB3
6685	NDUFB4
6686	NDUFB5
6687	NDUFB6
6688	NDUFB7
6689	NDUFB8
6690	NDUFC1
6691	NDUFS1
6692	NDUFS2
6693	NDUFS3
6694	NDUFS4
6695	NDUFS7
6696	NDUFV1
6697	NDUFV3
6698	NEB
6699	NEBL
6700	NECAB2
6701	NECAB3
6702	NECAP1
6703	NECAP2
6704	NECTIN1
6705	NECTIN2
6706	NECTIN3
6707	NEDD1
6708	NEDD4
6709	NEDD4L
6710	NEDD8
6711	NEDD9
6712	NEFH
6713	NEFL
6714	NEFM
6715	NEIL2
6716	NEK1
6717	NEK10
6718	NEK11
6719	NEK2
6720	NEK3
6721	NEK4
6722	NEK6
6723	NEK7
6724	NEK8
6725	NELFB
6726	NELFCD
6727	NELL1
6728	NELL2
6729	NEMF
6730	NEMP1
6731	NENF
6732	NEO1
6733	NES
6734	NET1
6735	NETO1
6736	NETO2
6737	NEU1
6738	NEU3
6739	NEURL2
6740	NEURL4
6741	NEXN
6742	NF1
6743	NF2
6744	NFAM1
6745	NFASC
6746	NFAT5
6747	NFATC1
6748	NFATC2
6749	NFATC2IP
6750	NFATC3
6751	NFE2
6752	NFE2L1
6753	NFE2L2
6754	NFE2L3
6755	NFIA
6756	NFIB
6757	NFIC
6758	NFIL3
6759	NFIX
6760	NFKB1
6761	NFKB2
6762	NFKBIA
6763	NFKBIB
6764	NFKBID
6765	NFKBIE
6766	NFKBIZ
6767	NFRKB
6768	NFS1
6769	NFU1
6770	NFX1
6771	NFXL1
6772	NFYA
6773	NFYB
6774	NFYC
6775	NGB
6776	NGDN
6777	NGF
6778	NGFR
6779	NGLY1
6780	NHLH1
6781	NHLH2
6782	NHLRC2
6783	NHLRC4
6784	NHP2
6785	NHS
6786	NICN1
6787	NID1
6788	NID2
6789	NIF3L1
6790	NIN
6791	NINJ1
6792	NINJ2
6793	NINL
6794	NIP7
6795	NIPA1
6796	NIPA2
6797	NIPAL2
6798	NIPAL3
6799	NIPBL
6800	NIPSNAP1
6801	NIPSNAP3A
6802	NIPSNAP3B
6803	NISCH
6804	NIT1
6805	NIT2
6806	NKAIN3
6807	NKAP
6808	NKG7
6809	NKIRAS1
6810	NKIRAS2
6811	NKRF
6812	NKTR
6813	NKX2-3
6814	NKX3-1
6815	NKX6-3
6816	NLE1
6817	NLGN1
6818	NLGN2
6819	NLGN3
6820	NLGN4X
6821	NLK
6822	NLN
6823	NLRC3
6824	NLRC4
6825	NLRC5
6826	NLRP1
6827	NLRP12
6828	NLRP2
6829	NLRP3
6830	NLRP6
6831	NLRP7
6832	NLRP8
6833	NLRX1
6834	NMB
6835	NMD3
6836	NME1
6837	NME3
6838	NME4
6839	NME5
6840	NME6
6841	NME7
6842	NME8
6843	NMI
6844	NMNAT1
6845	NMNAT2
6846	NMNAT3
6847	NMRAL1
6848	NMRK1
6849	NMT1
6850	NMT2
6851	NMUR1
6852	NNAT
6853	NNMT
6854	NNT
6855	NOA1
6856	NOB1
6857	NOC2L
6858	NOC3L
6859	NOC4L
6860	NOCT
6861	NOD1
6862	NOD2
6863	NOG
6864	NOL10
6865	NOL11
6866	NOL12
6867	NOL3
6868	NOL4
6869	NOL6
6870	NOL7
6871	NOL8
6872	NOL9
6873	NOLC1
6874	NONO
6875	NOP10
6876	NOP14
6877	NOP16
6878	NOP2
6879	NOP58
6880	NOP9
6881	NOS2
6882	NOS3
6883	NOSIP
6884	NOTCH1
6885	NOTCH2
6886	NOTCH3
6887	NOTCH4
6888	NOVA1
6889	NOVA2
6890	NOX4
6891	NOXA1
6892	NOXO1
6893	NPAS2
6894	NPAS3
6895	NPAT
6896	NPBWR2
6897	NPC1
6898	NPC2
6899	NPDC1
6900	NPEPL1
6901	NPEPPS
6902	NPHP1
6903	NPHP3
6904	NPHP4
6905	NPIPB15
6906	NPL
6907	NPLOC4
6908	NPM1
6909	NPM3
6910	NPNT
6911	NPPA
6912	NPR1
6913	NPR2
6914	NPR3
6915	NPRL2
6916	NPRL3
6917	NPTN
6918	NPTX2
6919	NPTXR
6920	NPY1R
6921	NPY5R
6922	NQO1
6923	NQO2
6924	NR1D2
6925	NR1H2
6926	NR1H3
6927	NR2C1
6928	NR2C2
6929	NR2C2AP
6930	NR2E1
6931	NR2F1
6932	NR2F2
6933	NR2F6
6934	NR3C1
6935	NR3C2
6936	NR4A1
6937	NR4A2
6938	NR4A3
6939	NR6A1
6940	NRAP
6941	NRAS
6942	NRBF2
6943	NRBP1
6944	NRCAM
6945	NRDC
6946	NRDE2
6947	NREP
6948	NRF1
6949	NRG1
6950	NRG2
6951	NRGN
6952	NRIP1
6953	NRIP2
6954	NRIP3
6955	NRK
6956	NRM
6957	NRN1
6958	NRP1
6959	NRP2
6960	NRROS
6961	NRSN2
6962	NRXN1
6963	NRXN2
6964	NRXN3
6965	NSA2
6966	NSD1
6967	NSDHL
6968	NSF
6969	NSFL1C
6970	NSG1
6971	NSL1
6972	NSMAF
6973	NSMCE1
6974	NSMCE2
6975	NSMCE4A
6976	NSMF
6977	NSRP1
6978	NSUN2
6979	NSUN3
6980	NSUN4
6981	NSUN5
6982	NSUN6
6983	NSUN7
6984	NT5C
6985	NT5C2
6986	NT5C3A
6987	NT5C3B
6988	NT5DC1
6989	NT5DC2
6990	NT5DC3
6991	NT5E
6992	NT5M
6993	NTAN1
6994	NTHL1
6995	NTM
6996	NTMT1
6997	NTN1
6998	NTN3
6999	NTNG1
7000	NTNG2
7001	NTPCR
7002	NTRK1
7003	NTRK2
7004	NTRK3
7005	NTSR1
7006	NUAK1
7007	NUB1
7008	NUBP1
7009	NUBP2
7010	NUBPL
7011	NUCB1
7012	NUCB2
7013	NUCKS1
7014	NUDC
7015	NUDCD2
7016	NUDCD3
7017	NUDT1
7018	NUDT11
7019	NUDT13
7020	NUDT14
7021	NUDT15
7022	NUDT16
7023	NUDT16L1
7024	NUDT18
7025	NUDT2
7026	NUDT21
7027	NUDT22
7028	NUDT3
7029	NUDT4
7030	NUDT5
7031	NUDT6
7032	NUDT9
7033	NUFIP1
7034	NUFIP2
7035	NUMA1
7036	NUMB
7037	NUMBL
7038	NUP107
7039	NUP133
7040	NUP153
7041	NUP155
7042	NUP160
7043	NUP188
7044	NUP205
7045	NUP210
7046	NUP214
7047	NUP35
7048	NUP37
7049	NUP43
7050	NUP50
7051	NUP54
7052	NUP58
7053	NUP62
7054	NUP62CL
7055	NUP85
7056	NUP88
7057	NUP93
7058	NUP98
7059	NUPR1
7060	NUSAP1
7061	NUTM2B-AS1
7062	NVL
7063	NXF1
7064	NXF3
7065	NXN
7066	NXNL1
7067	NXNL2
7068	NXPE3
7069	NXPH1
7070	NXPH2
7071	NXPH3
7072	NXPH4
7073	NXT1
7074	NXT2
7075	NYNRIN
7076	OAF
7077	OARD1
7078	OAS1
7079	OAS2
7080	OAS3
7081	OASL
7082	OAT
7083	OAZ1
7084	OAZ3
7085	OBSCN
7086	OBSL1
7087	OCEL1
7088	OCIAD1
7089	OCIAD2
7090	OCRL
7091	ODC1
7092	ODF2
7093	ODF2L
7094	OFD1
7095	OGDH
7096	OGFOD1
7097	OGFOD2
7098	OGFOD3
7099	OGFR
7100	OGFRL1
7101	OGG1
7102	OGN
7103	OGT
7104	OIP5
7105	OLA1
7106	OLAH
7107	OLFM1
7108	OLFM4
7109	OLFML1
7110	OLFML2A
7111	OLFML2B
7112	OLFML3
7113	OLIG1
7114	OLIG2
7115	OLR1
7116	OMD
7117	OPA1
7118	OPA3
7119	OPCML
7120	OPLAH
7121	OPN3
7122	OPRL1
7123	OPRM1
7124	OPTC
7125	OPTN
7126	OR10J1
7127	OR11A1
7128	OR1J2
7129	OR2B2
7130	OR2B3
7131	OR2H2
7132	OR51E2
7133	OR52D1
7134	ORAI1
7135	ORAI2
7136	ORAI3
7137	ORC1
7138	ORC2
7139	ORC3
7140	ORC4
7141	ORC5
7142	ORC6
7143	ORM1
7144	ORMDL1
7145	ORMDL2
7146	ORMDL3
7147	OS9
7148	OSBP
7149	OSBP2
7150	OSBPL10
7151	OSBPL11
7152	OSBPL1A
7153	OSBPL2
7154	OSBPL3
7155	OSBPL5
7156	OSBPL6
7157	OSBPL7
7158	OSBPL8
7159	OSBPL9
7160	OSCAR
7161	OSER1
7162	OSGEP
7163	OSGEPL1
7164	OSGIN1
7165	OSGIN2
7166	OSM
7167	OSMR
7168	OSTC
7169	OSTCP1
7170	OSTF1
7171	OSTM1
7172	OTOF
7173	OTOGL
7174	OTP
7175	OTUB2
7176	OTUD3
7177	OTUD4
7178	OTUD5
7179	OTUD6B
7180	OTUD7A
7181	OTX1
7182	OTX2
7183	OVGP1
7184	OXA1L
7185	OXCT1
7186	OXER1
7187	OXLD1
7188	OXNAD1
7189	OXR1
7190	OXSM
7191	OXSR1
7192	OXTR
7193	P2RX1
7194	P2RX2
7195	P2RX3
7196	P2RX4
7197	P2RX5
7198	P2RX7
7199	P2RY1
7200	P2RY10
7201	P2RY12
7202	P2RY13
7203	P2RY14
7204	P2RY2
7205	P2RY6
7206	P3H1
7207	P3H2
7208	P3H3
7209	P3H4
7210	P4HA1
7211	P4HA2
7212	P4HB
7213	P4HTM
7214	PA2G4
7215	PAAF1
7216	PABPC1
7217	PABPC3
7218	PABPC5
7219	PABPN1
7220	PACRG
7221	PACS1
7222	PACS2
7223	PACSIN1
7224	PACSIN2
7225	PACSIN3
7226	PADI1
7227	PADI2
7228	PADI4
7229	PAF1
7230	PAFAH1B1
7231	PAFAH1B2
7232	PAFAH1B3
7233	PAFAH2
7234	PAG1
7235	PAGE5
7236	PAGR1
7237	PAICS
7238	PAIP1
7239	PAIP2
7240	PAIP2B
7241	PAK1
7242	PAK1IP1
7243	PAK2
7244	PAK3
7245	PAK4
7246	PAK6
7247	PALB2
7248	PALD1
7249	PALLD
7250	PALM
7251	PALMD
7252	PAM
7253	PAM16
7254	PAN2
7255	PAN3
7256	PANK1
7257	PANK2
7258	PANK3
7259	PANK4
7260	PANX1
7261	PANX2
7262	PANX3
7263	PAOX
7264	PAPOLA
7265	PAPOLG
7266	PAPPA
7267	PAPSS1
7268	PAPSS2
7269	PAQR3
7270	PAQR4
7271	PAQR5
7272	PAQR6
7273	PAQR7
7274	PAQR8
7275	PARD3
7276	PARD6A
7277	PARK7
7278	PARL
7279	PARM1
7280	PARN
7281	PARP1
7282	PARP10
7283	PARP11
7284	PARP12
7285	PARP14
7286	PARP15
7287	PARP16
7288	PARP2
7289	PARP3
7290	PARP4
7291	PARP6
7292	PARP8
7293	PARP9
7294	PARPBP
7295	PARVA
7296	PARVB
7297	PARVG
7298	PASK
7299	PATE2
7300	PATJ
7301	PATL1
7302	PATL2
7303	PATZ1
7304	PAWR
7305	PAX1
7306	PAX2
7307	PAX7
7308	PAX8
7309	PAX8-AS1
7310	PAX9
7311	PAXBP1
7312	PAXIP1
7313	PBDC1
7314	PBK
7315	PBLD
7316	PBOV1
7317	PBRM1
7318	PBX1
7319	PBX2
7320	PBX3
7321	PBX4
7322	PBXIP1
7323	PC
7324	PCBD1
7325	PCBD2
7326	PCBP1
7327	PCBP2
7328	PCBP3
7329	PCBP4
7330	PCCA
7331	PCCB
7332	PCDH1
7333	PCDH11X
7334	PCDH12
7335	PCDH18
7336	PCDH7
7337	PCDH9
7338	PCDHB11
7339	PCDHB12
7340	PCDHB14
7341	PCDHB3
7342	PCDHB6
7343	PCDHGC3
7344	PCED1A
7345	PCED1B
7346	PCF11
7347	PCGF1
7348	PCGF3
7349	PCGF5
7350	PCGF6
7351	PCID2
7352	PCIF1
7353	PCK1
7354	PCK2
7355	PCLO
7356	PCM1
7357	PCMT1
7358	PCMTD1
7359	PCMTD2
7360	PCNA
7361	PCNP
7362	PCNT
7363	PCNX1
7364	PCNX2
7365	PCNX4
7366	PCOLCE
7367	PCOLCE2
7368	PCSK1
7369	PCSK1N
7370	PCSK2
7371	PCSK5
7372	PCSK6
7373	PCSK7
7374	PCTP
7375	PCYOX1
7376	PCYOX1L
7377	PCYT1A
7378	PCYT1B
7379	PCYT2
7380	PDAP1
7381	PDC
7382	PDCD10
7383	PDCD11
7384	PDCD1LG2
7385	PDCD2
7386	PDCD2L
7387	PDCD4
7388	PDCD5
7389	PDCD6IP
7390	PDCD7
7391	PDCL
7392	PDE10A
7393	PDE1A
7394	PDE1B
7395	PDE1C
7396	PDE2A
7397	PDE3A
7398	PDE3B
7399	PDE4A
7400	PDE4B
7401	PDE4D
7402	PDE4DIP
7403	PDE5A
7404	PDE6B
7405	PDE6D
7406	PDE6G
7407	PDE7A
7408	PDE7B
7409	PDE8A
7410	PDE8B
7411	PDE9A
7412	PDGFB
7413	PDGFC
7414	PDGFD
7415	PDGFRA
7416	PDGFRB
7417	PDGFRL
7418	PDHA1
7419	PDHB
7420	PDHX
7421	PDIA2
7422	PDIA3
7423	PDIA4
7424	PDIA6
7425	PDIK1L
7426	PDK1
7427	PDK2
7428	PDK3
7429	PDK4
7430	PDLIM1
7431	PDLIM2
7432	PDLIM3
7433	PDLIM4
7434	PDLIM5
7435	PDLIM7
7436	PDP1
7437	PDP2
7438	PDPK1
7439	PDPN
7440	PDPR
7441	PDRG1
7442	PDS5A
7443	PDS5B
7444	PDSS1
7445	PDSS2
7446	PDXK
7447	PDZD11
7448	PDZD2
7449	PDZD4
7450	PDZD7
7451	PDZD8
7452	PDZK1IP1
7453	PDZRN3
7454	PDZRN4
7455	PEA15
7456	PEAR1
7457	PEBP1
7458	PECAM1
7459	PECR
7460	PEF1
7461	PEG3
7462	PELI1
7463	PELI2
7464	PELO
7465	PELP1
7466	PEMT
7467	PEPD
7468	PER2
7469	PER3
7470	PERP
7471	PES1
7472	PEX1
7473	PEX10
7474	PEX11A
7475	PEX11B
7476	PEX11G
7477	PEX12
7478	PEX13
7479	PEX14
7480	PEX16
7481	PEX19
7482	PEX2
7483	PEX26
7484	PEX3
7485	PEX5
7486	PEX5L
7487	PEX6
7488	PEX7
7489	PF4V1
7490	PFAS
7491	PFDN1
7492	PFDN2
7493	PFDN4
7494	PFDN5
7495	PFKFB1
7496	PFKFB2
7497	PFKFB3
7498	PFKFB4
7499	PFKL
7500	PFKM
7501	PFKP
7502	PFN1
7503	PFN2
7504	PFN4
7505	PGAM5
7506	PGAP1
7507	PGAP2
7508	PGAP3
7509	PGBD2
7510	PGBD4
7511	PGD
7512	PGF
7513	PGGHG
7514	PGGT1B
7515	PGK1
7516	PGLS
7517	PGLYRP1
7518	PGLYRP3
7519	PGLYRP4
7520	PGM1
7521	PGM2
7522	PGM2L1
7523	PGM3
7524	PGM5
7525	PGP
7526	PGPEP1
7527	PGRMC1
7528	PGRMC2
7529	PGS1
7530	PHACTR1
7531	PHACTR2
7532	PHACTR4
7533	PHAX
7534	PHB2
7535	PHC1
7536	PHC2
7537	PHC3
7538	PHF1
7539	PHF10
7540	PHF11
7541	PHF12
7542	PHF13
7543	PHF14
7544	PHF19
7545	PHF2
7546	PHF20
7547	PHF20L1
7548	PHF21A
7549	PHF21B
7550	PHF23
7551	PHF24
7552	PHF3
7553	PHF5A
7554	PHF6
7555	PHF7
7556	PHF8
7557	PHGDH
7558	PHIP
7559	PHKA1
7560	PHKA2
7561	PHKB
7562	PHKG1
7563	PHKG2
7564	PHLDA1
7565	PHLDB1
7566	PHLDB3
7567	PHLPP1
7568	PHLPP2
7569	PHOSPHO1
7570	PHOSPHO2
7571	PHOX2A
7572	PHPT1
7573	PHTF1
7574	PHTF2
7575	PHYH
7576	PHYHIP
7577	PHYKPL
7578	PI15
7579	PI16
7580	PI3
7581	PI4K2A
7582	PI4KA
7583	PI4KB
7584	PIAS1
7585	PIAS2
7586	PIAS3
7587	PIAS4
7588	PIBF1
7589	PICALM
7590	PICK1
7591	PID1
7592	PIDD1
7593	PIEZO1
7594	PIEZO2
7595	PIF1
7596	PIFO
7597	PIGA
7598	PIGB
7599	PIGC
7600	PIGF
7601	PIGG
7602	PIGH
7603	PIGK
7604	PIGL
7605	PIGM
7606	PIGN
7607	PIGO
7608	PIGP
7609	PIGQ
7610	PIGR
7611	PIGS
7612	PIGT
7613	PIGU
7614	PIGV
7615	PIGW
7616	PIGX
7617	PIGZ
7618	PIH1D1
7619	PIK3AP1
7620	PIK3C2A
7621	PIK3C2B
7622	PIK3C3
7623	PIK3CA
7624	PIK3CB
7625	PIK3CD
7626	PIK3CG
7627	PIK3IP1
7628	PIK3R1
7629	PIK3R2
7630	PIK3R3
7631	PIK3R4
7632	PIK3R5
7633	PIKFYVE
7634	PILRA
7635	PIM1
7636	PIM2
7637	PIN1
7638	PIN4
7639	PINK1
7640	PINX1
7641	PIP4K2A
7642	PIP4K2B
7643	PIP4K2C
7644	PIP5K1A
7645	PIP5K1B
7646	PIP5K1C
7647	PIP5KL1
7648	PIPOX
7649	PIR
7650	PITHD1
7651	PITPNA
7652	PITPNB
7653	PITPNC1
7654	PITPNM1
7655	PITPNM2
7656	PITPNM3
7657	PITRM1
7658	PITX2
7659	PIWIL4
7660	PJA1
7661	PJA2
7662	PKD1L1
7663	PKD2
7664	PKHD1
7665	PKIA
7666	PKIB
7667	PKIG
7668	PKM
7669	PKMYT1
7670	PKN1
7671	PKN2
7672	PKNOX1
7673	PKP1
7674	PKP2
7675	PKP3
7676	PKP4
7677	PLA1A
7678	PLA2G12A
7679	PLA2G15
7680	PLA2G2D
7681	PLA2G4A
7682	PLA2G4C
7683	PLA2G4D
7684	PLA2G5
7685	PLA2G6
7686	PLA2G7
7687	PLA2R1
7688	PLAA
7689	PLAC8
7690	PLAG1
7691	PLAGL1
7692	PLAGL2
7693	PLAT
7694	PLAU
7695	PLAUR
7696	PLB1
7697	PLBD1
7698	PLBD2
7699	PLCB1
7700	PLCB2
7701	PLCB3
7702	PLCB4
7703	PLCD1
7704	PLCE1
7705	PLCG1
7706	PLCG2
7707	PLCH1
7708	PLCH2
7709	PLCL1
7710	PLCL2
7711	PLD1
7712	PLD2
7713	PLD3
7714	PLD4
7715	PLD6
7716	PLEC
7717	PLEK
7718	PLEK2
7719	PLEKHA1
7720	PLEKHA2
7721	PLEKHA3
7722	PLEKHA4
7723	PLEKHA5
7724	PLEKHA6
7725	PLEKHA7
7726	PLEKHA8P1
7727	PLEKHB1
7728	PLEKHB2
7729	PLEKHF1
7730	PLEKHF2
7731	PLEKHG4
7732	PLEKHG6
7733	PLEKHH3
7734	PLEKHM1
7735	PLEKHM2
7736	PLEKHN1
7737	PLEKHO1
7738	PLEKHO2
7739	PLGRKT
7740	PLIN1
7741	PLIN2
7742	PLIN3
7743	PLIN5
7744	PLK1
7745	PLK2
7746	PLK3
7747	PLK4
7748	PLLP
7749	PLN
7750	PLOD1
7751	PLOD2
7752	PLOD3
7753	PLP1
7754	PLP2
7755	PLPP1
7756	PLPP2
7757	PLPP3
7758	PLPPR2
7759	PLPPR4
7760	PLRG1
7761	PLS1
7762	PLS3
7763	PLSCR1
7764	PLSCR4
7765	PLTP
7766	PLVAP
7767	PLXDC1
7768	PLXDC2
7769	PLXNA1
7770	PLXNA2
7771	PLXNA3
7772	PLXNA4
7773	PLXNB1
7774	PLXNB2
7775	PLXNB3
7776	PLXNC1
7777	PLXND1
7778	PMAIP1
7779	PMCHL2
7780	PMEL
7781	PMEPA1
7782	PMF1
7783	PMFBP1
7784	PML
7785	PMM1
7786	PMM2
7787	PMP2
7788	PMP22
7789	PMPCA
7790	PMPCB
7791	PMS1
7792	PMVK
7793	PNISR
7794	PNKD
7795	PNKP
7796	PNMA1
7797	PNMA2
7798	PNMA3
7799	PNMT
7800	PNN
7801	PNO1
7802	PNOC
7803	PNP
7804	PNPLA1
7805	PNPLA2
7806	PNPLA4
7807	PNPLA6
7808	PNPLA7
7809	PNPLA8
7810	PNPO
7811	PNPT1
7812	PNRC1
7813	POC1A
7814	POC1B
7815	POC5
7816	PODN
7817	PODXL
7818	PODXL2
7819	POFUT1
7820	POFUT2
7821	POGK
7822	POGLUT1
7823	POGZ
7824	POLA1
7825	POLA2
7826	POLB
7827	POLD1
7828	POLD2
7829	POLD3
7830	POLD4
7831	POLDIP2
7832	POLDIP3
7833	POLE
7834	POLE2
7835	POLE3
7836	POLE4
7837	POLG
7838	POLG2
7839	POLH
7840	POLI
7841	POLL
7842	POLM
7843	POLQ
7844	POLR1B
7845	POLR1C
7846	POLR1D
7847	POLR1E
7848	POLR2A
7849	POLR2B
7850	POLR2C
7851	POLR2D
7852	POLR2E
7853	POLR2F
7854	POLR2G
7855	POLR2H
7856	POLR2I
7857	POLR2J
7858	POLR2K
7859	POLR2L
7860	POLR3A
7861	POLR3B
7862	POLR3C
7863	POLR3D
7864	POLR3F
7865	POLR3G
7866	POLR3GL
7867	POLR3H
7868	POLR3K
7869	POLRMT
7870	POM121
7871	POM121L9P
7872	POMC
7873	POMGNT1
7874	POMP
7875	POMT1
7876	POMT2
7877	POMZP3
7878	PON2
7879	PON3
7880	POP1
7881	POP4
7882	POP5
7883	POP7
7884	POPDC2
7885	POPDC3
7886	POR
7887	PORCN
7888	POT1
7889	POTEM
7890	POU2AF1
7891	POU2F1
7892	POU2F2
7893	PPA1
7894	PPA2
7895	PPARA
7896	PPARD
7897	PPARG
7898	PPARGC1A
7899	PPARGC1B
7900	PPAT
7901	PPBP
7902	PPCDC
7903	PPCS
7904	PPDPF
7905	PPEF1
7906	PPFIA1
7907	PPFIA2
7908	PPFIA3
7909	PPFIBP1
7910	PPFIBP2
7911	PPHLN1
7912	PPIA
7913	PPIB
7914	PPIC
7915	PPID
7916	PPIE
7917	PPIEL
7918	PPIF
7919	PPIG
7920	PPIH
7921	PPIL1
7922	PPIL2
7923	PPIL3
7924	PPIP5K1
7925	PPIP5K2
7926	PPL
7927	PPM1A
7928	PPM1B
7929	PPM1D
7930	PPM1E
7931	PPM1F
7932	PPM1G
7933	PPM1H
7934	PPM1K
7935	PPM1M
7936	PPM1N
7937	PPME1
7938	PPOX
7939	PPP1CA
7940	PPP1CB
7941	PPP1CC
7942	PPP1R10
7943	PPP1R11
7944	PPP1R12A
7945	PPP1R12B
7946	PPP1R12C
7947	PPP1R13B
7948	PPP1R13L
7949	PPP1R14A
7950	PPP1R14B
7951	PPP1R14D
7952	PPP1R15A
7953	PPP1R15B
7954	PPP1R16A
7955	PPP1R16B
7956	PPP1R17
7957	PPP1R18
7958	PPP1R1A
7959	PPP1R1B
7960	PPP1R2
7961	PPP1R21
7962	PPP1R26
7963	PPP1R32
7964	PPP1R35
7965	PPP1R3B
7966	PPP1R3C
7967	PPP1R3D
7968	PPP1R3E
7969	PPP1R7
7970	PPP1R8
7971	PPP1R9B
7972	PPP2CA
7973	PPP2CB
7974	PPP2R1A
7975	PPP2R1B
7976	PPP2R2A
7977	PPP2R2B
7978	PPP2R2C
7979	PPP2R2D
7980	PPP2R3A
7981	PPP2R3C
7982	PPP2R5A
7983	PPP2R5B
7984	PPP2R5C
7985	PPP2R5D
7986	PPP2R5E
7987	PPP3CA
7988	PPP3CB
7989	PPP3CC
7990	PPP3R1
7991	PPP4C
7992	PPP4R1
7993	PPP4R2
7994	PPP5C
7995	PPP6C
7996	PPP6R1
7997	PPP6R2
7998	PPP6R3
7999	PPRC1
8000	PPT1
8001	PPTC7
8002	PPWD1
8003	PQBP1
8004	PRADC1
8005	PRAF2
8006	PRAM1
8007	PRAME
8008	PRC1
8009	PRCC
8010	PRCP
8011	PRDM1
8012	PRDM10
8013	PRDM14
8014	PRDM2
8015	PRDM4
8016	PRDM5
8017	PRDM8
8018	PRDM9
8019	PRDX1
8020	PRDX2
